#AdjRefG: Iteration 7 number of channels 2
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   2.759399E+02    1.216326E+02    9.729994E+01   -2.764360E+02   1.547611E+02   -7.920863E+01    1.697782E+02   -1.805267E+02    1.211788E+02    2.008413E+02   -7.247825E+01   -9.590927E+01 
   3.164568E+02    1.164687E+02    1.520955E+02   -2.310142E+02   1.669329E+02   -9.762275E+01    1.847172E+02   -1.712601E+02    1.495239E+02    2.140915E+02   -3.262173E+01   -5.975405E+01 
   3.491076E+02    1.030705E+02    1.933599E+02   -1.959130E+02   1.684568E+02   -1.168533E+02    1.908227E+02   -1.601952E+02    1.806508E+02    2.199238E+02    2.537261E+00   -3.571788E+01 
   3.708157E+02    8.666436E+01    2.106653E+02   -1.760657E+02   1.613650E+02   -1.334339E+02    1.830943E+02   -1.478693E+02    2.094507E+02    2.200983E+02    2.757106E+01   -2.819635E+01 
   3.798300E+02    7.313578E+01    1.969825E+02   -1.729028E+02   1.488535E+02   -1.436212E+02    1.584964E+02   -1.344363E+02    2.309765E+02    2.167570E+02    3.848607E+01   -3.846656E+01 
   3.760191E+02    6.709598E+01    1.511308E+02   -1.841962E+02   1.347535E+02   -1.446079E+02    1.171058E+02   -1.198717E+02    2.412656E+02    2.117039E+02    3.402498E+01   -6.432446E+01 
   3.608660E+02    7.024250E+01    7.887538E+01   -2.049527E+02   1.229611E+02   -1.355742E+02    6.251734E+01   -1.044610E+02    2.379049E+02    2.058167E+02    1.635804E+01   -1.004918E+02 
   3.371653E+02    8.056654E+01   -7.806063E+00   -2.289321E+02   1.168927E+02   -1.182218E+02    1.341608E+00   -8.927089E+01    2.202726E+02    1.987884E+02   -9.147671E+00   -1.396612E+02 
   3.084666E+02    9.271334E+01   -9.317152E+01   -2.502002E+02   1.189933E+02   -9.657606E+01   -5.809588E+01   -7.627638E+01    1.894733E+02    1.892894E+02   -3.507563E+01   -1.739239E+02 
   2.783429E+02    9.944883E+01   -1.612013E+02   -2.642395E+02   1.303043E+02   -7.605754E+01   -1.075018E+02   -6.795693E+01    1.480386E+02    1.755064E+02   -5.369955E+01   -1.962826E+02 
